Bank1,-26020194.41,51,09/10/2018 00:00
Bank1,-15137460.41,51,09/10/2019 00:00
Bank1,-17231359.48,51,09/10/2020 00:00
Bank1,-47600391.11,51,09/10/2025 00:00
Bank1,-59242797.51,51,09/10/2030 00:00
Bank1,-74242932.81,51,09/10/2035 00:00
Bank1,-15584859.11,52,09/10/2015 00:00
Bank1,-15026967.66,52,11/04/2016 00:00
Bank1,-23849451.18,52,10/10/2016 00:00
Bank1,-34349157.93,52,09/10/2017 00:00
Bank1,-18324739.72,52,09/10/2018 00:00
Bank1,-13793146.92,52,09/10/2019 00:00
Bank1,-19421269.02,52,09/10/2020 00:00
Bank1,-11242866.6,52,09/10/2025 00:00
Bank1,-19975701.59,52,09/10/2030 00:00
Bank1,-18680672.07,52,09/10/2035 00:00
Bank1,-15584859.11,53,09/10/2015 00:00
Bank1,-13233409.14,53,11/04/2016 00:00
Bank1,-16021859.21,53,10/10/2016 00:00
Bank1,-18197929.68,53,09/10/2017 00:00
Bank1,-314525.7593,53,09/10/2018 00:00
Bank1,-12952299.24,53,09/10/2019 00:00
Bank1,-22371500.83,53,09/10/2020 00:00
Bank1,-25760033.41,53,09/10/2025 00:00
Bank1,-8520968.901,53,09/10/2030 00:00
Bank1,-10334811.98,53,09/10/2035 00:00
Bank1,-15584859.11,54,09/10/2015 00:00
Bank1,-18976887.18,54,11/04/2016 00:00
Bank1,-25421143.01,54,10/10/2016 00:00
Bank1,-32178449.42,54,09/10/2017 00:00
Bank1,-37793400.45,54,09/10/2018 00:00
Bank1,-48399510.78,54,09/10/2019 00:00
Bank1,-47978476.07,54,09/10/2020 00:00
Bank1,-63926156.25,54,09/10/2025 00:00
Bank1,-77174780.74,54,09/10/2030 00:00
Bank1,-79261255.26,54,09/10/2035 00:00
Bank1,-15584859.11,55,09/10/2015 00:00
Bank1,-13393687.68,55,11/04/2016 00:00
Bank1,-21826164.92,55,10/10/2016 00:00
Bank1,-29737259.34,55,09/10/2017 00:00
Bank1,-13467869.06,55,09/10/2018 00:00
Bank1,-8006228.766,55,09/10/2019 00:00
Bank1,-10785929.91,55,09/10/2020 00:00
Bank1,-26998393.38,55,09/10/2025 00:00
Bank1,-16473871.24,55,09/10/2030 00:00
Bank1,-17975190.41,55,09/10/2035 00:00
Bank1,-15584859.11,56,09/10/2015 00:00
